Video name,Date recorded,Treatment,Screenshot order,Pre or post,Screenshot time,Quadrat,# Non-rheotactic,Total # fish,Proportion fish non-rheotactic,Observer
GOPR0987,6/14/15,Clean Plastic (low),43,post,3:35,4,0,56,0,NH
GOPR0987,6/14/15,Clean Plastic (low),44,post,3:40,1,8,101,0.079207921,NH
GOPR0987,6/14/15,Clean Plastic (low),45,post,3:45,4,2,68,0.029411765,NH
GOPR0990,6/15/15,Clean Plastic (low),9,pre,0:45,3,5,116,0.043103448,NH
GOPR0990,6/15/15,Clean Plastic (low),10,pre,0:50,2,3,24,0.125,NH
GOPR0990,6/15/15,Clean Plastic (low),11,pre,0:55,4,8,74,0.108108108,NH
GOPR0990,6/15/15,Clean Plastic (low),12,pre,1:00,2,4,37,0.108108108,NH
GOPR0990,6/15/15,Clean Plastic (low),13,pre,1:05,4,3,65,0.046153846,NH
GOPR0990,6/15/15,Clean Plastic (low),14,pre,1:10,1,1,67,0.014925373,NH
GOPR0990,6/15/15,Clean Plastic (low),15,pre,1:15,2,6,50,0.12,NH
GOPR0990,6/15/15,Clean Plastic (low),16,pre,1:20,2,8,48,0.166666667,NH
GOPR0990,6/15/15,Clean Plastic (low),17,pre,1:25,4,2,61,0.032786885,NH
GOPR0990,6/15/15,Clean Plastic (low),18,pre,1:30,3,2,96,0.020833333,NH
GOPR0990,6/15/15,Clean Plastic (low),19,pre,1:35,3,0,88,0,NH
GOPR0990,6/15/15,Clean Plastic (low),20,pre,1:40,4,2,61,0.032786885,NH
GOPR0990,6/15/15,Clean Plastic (low),21,pre,1:45,2,6,39,0.153846154,NH
GOPR0990,6/15/15,Clean Plastic (low),22,pre,1:50,4,8,55,0.145454545,NH
GOPR0990,6/15/15,Clean Plastic (low),23,pre,1:55,1,9,89,0.101123596,NH
GOPR0990,6/15/15,Clean Plastic (low),24,pre,2:00,2,3,37,0.081081081,NH
GOPR0990,6/15/15,Clean Plastic (low),25,post,2:05,2,5,34,0.147058824,NH
GOPR0990,6/15/15,Clean Plastic (low),26,post,2:10,1,9,94,0.095744681,NH
GOPR0990,6/15/15,Clean Plastic (low),27,post,2:15,1,4,78,0.051282051,NH
GOPR0990,6/15/15,Clean Plastic (low),28,post,2:20,3,4,82,0.048780488,NH
GOPR0990,6/15/15,Clean Plastic (low),29,post,2:25,1,7,86,0.081395349,NH
GOPR0990,6/15/15,Clean Plastic (low),30,post,2:30,2,4,51,0.078431373,NH
GOPR0990,6/15/15,Clean Plastic (low),31,post,2:35,2,5,58,0.086206897,NH
GOPR0990,6/15/15,Clean Plastic (low),32,post,2:40,1,6,94,0.063829787,NH
GOPR0990,6/15/15,Clean Plastic (low),33,post,2:45,3,1,76,0.013157895,NH
GOPR0990,6/15/15,Clean Plastic (low),34,post,2:50,4,101,101,1,NH
GOPR0990,6/15/15,Clean Plastic (low),35,post,2:55,3,11,11,1,NH
GOPR0990,6/15/15,Clean Plastic (low),36,post,3:00,4,3,3,1,NH
GOPR0990,6/15/15,Clean Plastic (low),37,post,3:05,4,51,52,0.980769231,NH
GOPR0990,6/15/15,Clean Plastic (low),38,post,3:10,3,59,76,0.776315789,NH
GOPR0990,6/15/15,Clean Plastic (low),39,post,3:15,1,101,106,0.952830189,NH
GOPR0990,6/15/15,Clean Plastic (low),40,post,3:20,3,81,113,0.716814159,NH
GOPR0990,6/15/15,Clean Plastic (low),41,post,3:25,3,103,142,0.725352113,NH
GOPR0990,6/15/15,Clean Plastic (low),42,post,3:30,3,42,104,0.403846154,NH
GOPR0990,6/15/15,Clean Plastic (low),43,post,3:35,4,10,61,0.163934426,NH
GOPR0990,6/15/15,Clean Plastic (low),44,post,3:40,4,2,48,0.041666667,NH
GOPR0990,6/15/15,Clean Plastic (low),45,post,3:45,2,18,23,0.782608696,NH
GOPR0999,6/15/15,Krill odor (low),9,pre,0:45,4,0,66,0,NH
GOPR0999,6/15/15,Krill odor (low),10,pre,0:50,4,0,67,0,NH
GOPR0999,6/15/15,Krill odor (low),11,pre,0:55,2,2,66,0.03030303,NH
GOPR0999,6/15/15,Krill odor (low),12,pre,1:00,2,1,58,0.017241379,NH
GOPR0999,6/15/15,Krill odor (low),13,pre,1:05,4,4,77,0.051948052,NH
GOPR0999,6/15/15,Krill odor (low),14,pre,1:10,3,0,73,0,NH
GOPR0999,6/15/15,Krill odor (low),15,pre,1:15,2,7,69,0.101449275,NH
GOPR0999,6/15/15,Krill odor (low),16,pre,1:20,3,2,67,0.029850746,NH
GOPR0999,6/15/15,Krill odor (low),17,pre,1:25,1,2,80,0.025,NH
GOPR0999,6/15/15,Krill odor (low),18,pre,1:30,1,1,78,0.012820513,NH
GOPR0999,6/15/15,Krill odor (low),19,pre,1:35,3,2,74,0.027027027,NH
GOPR0999,6/15/15,Krill odor (low),20,pre,1:40,2,0,67,0,NH
GOPR0999,6/15/15,Krill odor (low),21,pre,1:45,2,5,76,0.065789474,NH
GOPR0999,6/15/15,Krill odor (low),22,pre,1:50,4,0,74,0,NH
GOPR0999,6/15/15,Krill odor (low),23,pre,1:55,3,0,67,0,NH
GOPR0999,6/15/15,Krill odor (low),24,pre,2:00,4,1,78,0.012820513,NH
GOPR0999,6/15/15,Krill odor (low),25,post,2:05,4,1,73,0.01369863,NH
GOPR0999,6/15/15,Krill odor (low),26,post,2:10,4,1,73,0.01369863,NH
GOPR0999,6/15/15,Krill odor (low),27,post,2:15,3,2,70,0.028571429,NH
GOPR0999,6/15/15,Krill odor (low),28,post,2:20,2,2,60,0.033333333,NH
GOPR0999,6/15/15,Krill odor (low),29,post,2:25,4,1,74,0.013513514,NH
GOPR0999,6/15/15,Krill odor (low),30,post,2:30,2,21,53,0.396226415,NH
GOPR0999,6/15/15,Krill odor (low),31,post,2:35,2,11,11,1,NH
GOPR0999,6/15/15,Krill odor (low),32,post,2:40,4,80,85,0.941176471,NH
GOPR0999,6/15/15,Krill odor (low),33,post,2:45,4,81,92,0.880434783,NH
GOPR0999,6/15/15,Krill odor (low),34,post,2:50,4,69,72,0.958333333,NH
GOPR0999,6/15/15,Krill odor (low),35,post,2:55,1,104,106,0.981132075,NH
GOPR0999,6/15/15,Krill odor (low),36,post,3:00,3,54,75,0.72,NH
GOPR0999,6/15/15,Krill odor (low),37,post,3:05,4,7,17,0.411764706,NH
GOPR0999,6/15/15,Krill odor (low),38,post,3:10,4,6,9,0.666666667,NH
GOPR0999,6/15/15,Krill odor (low),39,post,3:15,1,108,113,0.955752212,NH
GOPR0999,6/15/15,Krill odor (low),40,post,3:20,3,12,80,0.15,NH
GOPR0999,6/15/15,Krill odor (low),41,post,3:25,4,27,44,0.613636364,NH
GOPR0999,6/15/15,Krill odor (low),42,post,3:30,2,27,31,0.870967742,NH
GOPR0999,6/15/15,Krill odor (low),43,post,3:35,1,89,154,0.577922078,NH
GOPR0999,6/15/15,Krill odor (low),44,post,3:40,3,20,68,0.294117647,NH
GOPR0999,6/15/15,Krill odor (low),45,post,3:45,4,4,6,0.666666667,NH
GOPR1005,6/15/15,Clean Plastic (med),9,pre,0:45,1,5,92,0.054347826,NH
GOPR1005,6/15/15,Clean Plastic (med),10,pre,0:50,4,0,52,0,NH
GOPR1005,6/15/15,Clean Plastic (med),11,pre,0:55,4,3,55,0.054545455,NH
GOPR1005,6/15/15,Clean Plastic (med),12,pre,1:00,3,1,66,0.015151515,NH
GOPR1005,6/15/15,Clean Plastic (med),13,pre,1:05,3,2,64,0.03125,NH
GOPR1005,6/15/15,Clean Plastic (med),14,pre,1:10,2,5,79,0.063291139,NH
GOPR1005,6/15/15,Clean Plastic (med),15,pre,1:15,1,4,77,0.051948052,NH
GOPR1005,6/15/15,Clean Plastic (med),16,pre,1:20,3,2,70,0.028571429,NH
GOPR1005,6/15/15,Clean Plastic (med),17,pre,1:25,2,1,59,0.016949153,NH
GOPR1005,6/15/15,Clean Plastic (med),18,pre,1:30,1,0,81,0,NH
GOPR1005,6/15/15,Clean Plastic (med),19,pre,1:35,1,3,77,0.038961039,NH
GOPR1005,6/15/15,Clean Plastic (med),20,pre,1:40,1,3,86,0.034883721,NH
GOPR1005,6/15/15,Clean Plastic (med),21,pre,1:45,3,1,60,0.016666667,NH
GOPR1005,6/15/15,Clean Plastic (med),22,pre,1:50,3,1,62,0.016129032,NH
GOPR1005,6/15/15,Clean Plastic (med),23,pre,1:55,2,0,61,0,NH
GOPR1005,6/15/15,Clean Plastic (med),24,pre,2:00,3,1,72,0.013888889,NH
GOPR1005,6/15/15,Clean Plastic (med),25,post,2:05,3,2,71,0.028169014,NH
GOPR1005,6/15/15,Clean Plastic (med),26,post,2:10,2,0,66,0,NH
GOPR1005,6/15/15,Clean Plastic (med),27,post,2:15,1,1,83,0.012048193,NH
GOPR1005,6/15/15,Clean Plastic (med),28,post,2:20,2,1,70,0.014285714,NH
GOPR1005,6/15/15,Clean Plastic (med),29,post,2:25,4,1,65,0.015384615,NH
GOPR1005,6/15/15,Clean Plastic (med),30,post,2:30,1,2,81,0.024691358,NH
GOPR1005,6/15/15,Clean Plastic (med),31,post,2:35,3,2,61,0.032786885,NH
GOPR1005,6/15/15,Clean Plastic (med),32,post,2:40,2,5,69,0.072463768,NH
GOPR1005,6/15/15,Clean Plastic (med),33,post,2:45,1,3,74,0.040540541,NH
GOPR1005,6/15/15,Clean Plastic (med),34,post,2:50,4,2,65,0.030769231,NH
GOPR1005,6/15/15,Clean Plastic (med),35,post,2:55,3,2,79,0.025316456,NH
GOPR1005,6/15/15,Clean Plastic (med),36,post,3:00,2,2,68,0.029411765,NH
GOPR1005,6/15/15,Clean Plastic (med),37,post,3:05,3,1,64,0.015625,NH
GOPR1005,6/15/15,Clean Plastic (med),38,post,3:10,2,5,72,0.069444444,NH
GOPR1005,6/15/15,Clean Plastic (med),39,post,3:15,4,4,75,0.053333333,NH
GOPR1005,6/15/15,Clean Plastic (med),40,post,3:20,3,1,63,0.015873016,NH
GOPR1005,6/15/15,Clean Plastic (med),41,post,3:25,2,5,71,0.070422535,NH
GOPR1005,6/15/15,Clean Plastic (med),42,post,3:30,4,2,67,0.029850746,NH
GOPR1005,6/15/15,Clean Plastic (med),43,post,3:35,4,1,60,0.016666667,NH
GOPR1005,6/15/15,Clean Plastic (med),44,post,3:40,3,2,72,0.027777778,NH
GOPR1005,6/15/15,Clean Plastic (med),45,post,3:45,2,1,67,0.014925373,NH
GOPR1015,6/16/15,Clean Plastic (med),9,pre,0:45,3,3,77,0.038961039,NH
GOPR1015,6/16/15,Clean Plastic (med),10,pre,0:50,2,5,56,0.089285714,NH
GOPR1015,6/16/15,Clean Plastic (med),11,pre,0:55,4,8,73,0.109589041,NH
GOPR1015,6/16/15,Clean Plastic (med),12,pre,1:00,1,6,85,0.070588235,NH
GOPR1015,6/16/15,Clean Plastic (med),13,pre,1:05,2,7,60,0.116666667,NH
GOPR1015,6/16/15,Clean Plastic (med),14,pre,1:10,1,5,82,0.06097561,NH
GOPR1015,6/16/15,Clean Plastic (med),15,pre,1:15,4,4,60,0.066666667,NH
GOPR1015,6/16/15,Clean Plastic (med),16,pre,1:20,3,4,70,0.057142857,NH
GOPR1015,6/16/15,Clean Plastic (med),17,pre,1:25,2,5,66,0.075757576,NH
GOPR1015,6/16/15,Clean Plastic (med),18,pre,1:30,1,5,71,0.070422535,NH
GOPR1015,6/16/15,Clean Plastic (med),19,pre,1:35,1,3,78,0.038461538,NH
GOPR1015,6/16/15,Clean Plastic (med),20,pre,1:40,2,3,64,0.046875,NH
GOPR1015,6/16/15,Clean Plastic (med),21,pre,1:45,4,1,67,0.014925373,NH
GOPR1015,6/16/15,Clean Plastic (med),22,pre,1:50,4,1,60,0.016666667,NH
GOPR1015,6/16/15,Clean Plastic (med),23,pre,1:55,4,1,68,0.014705882,NH
GOPR1015,6/16/15,Clean Plastic (med),24,pre,2:00,1,4,81,0.049382716,NH
GOPR1015,6/16/15,Clean Plastic (med),25,post,2:05,3,0,63,0,NH
GOPR1015,6/16/15,Clean Plastic (med),26,post,2:10,4,2,70,0.028571429,NH
GOPR1015,6/16/15,Clean Plastic (med),27,post,2:15,4,1,79,0.012658228,NH
GOPR1015,6/16/15,Clean Plastic (med),28,post,2:20,4,2,71,0.028169014,NH
GOPR1015,6/16/15,Clean Plastic (med),29,post,2:25,4,4,70,0.057142857,NH
GOPR1015,6/16/15,Clean Plastic (med),30,post,2:30,3,6,91,0.065934066,NH
GOPR1015,6/16/15,Clean Plastic (med),31,post,2:35,2,2,41,0.048780488,NH
GOPR1015,6/16/15,Clean Plastic (med),32,post,2:40,2,1,64,0.015625,NH
GOPR1015,6/16/15,Clean Plastic (med),33,post,2:45,1,1,93,0.010752688,NH
GOPR1015,6/16/15,Clean Plastic (med),34,post,2:50,2,3,63,0.047619048,NH
GOPR1015,6/16/15,Clean Plastic (med),35,post,2:55,3,5,81,0.061728395,NH
GOPR1015,6/16/15,Clean Plastic (med),36,post,3:00,3,1,78,0.012820513,NH
GOPR1015,6/16/15,Clean Plastic (med),37,post,3:05,1,1,86,0.011627907,NH
GOPR1015,6/16/15,Clean Plastic (med),38,post,3:10,2,1,64,0.015625,NH
GOPR1015,6/16/15,Clean Plastic (med),39,post,3:15,4,3,61,0.049180328,NH
GOPR1015,6/16/15,Clean Plastic (med),40,post,3:20,2,5,68,0.073529412,NH
GOPR1015,6/16/15,Clean Plastic (med),41,post,3:25,1,6,85,0.070588235,NH
GOPR1015,6/16/15,Clean Plastic (med),42,post,3:30,2,4,65,0.061538462,NH
GOPR1015,6/16/15,Clean Plastic (med),43,post,3:35,3,3,82,0.036585366,NH
GOPR1015,6/16/15,Clean Plastic (med),44,post,3:40,4,2,55,0.036363636,NH
GOPR1015,6/16/15,Clean Plastic (med),45,post,3:45,2,3,61,0.049180328,NH
GOPR1022,6/16/15,Bf Plastic (med),9,pre,0:45,3,1,73,0.01369863,NH
GOPR1022,6/16/15,Bf Plastic (med),10,pre,0:50,3,4,79,0.050632911,NH
GOPR1022,6/16/15,Bf Plastic (med),11,pre,0:55,2,3,61,0.049180328,NH
GOPR1022,6/16/15,Bf Plastic (med),12,pre,1:00,2,2,47,0.042553191,NH
GOPR1022,6/16/15,Bf Plastic (med),13,pre,1:05,3,6,77,0.077922078,NH
GOPR1022,6/16/15,Bf Plastic (med),14,pre,1:10,1,3,70,0.042857143,NH
GOPR1022,6/16/15,Bf Plastic (med),15,pre,1:15,1,1,85,0.011764706,NH
GOPR1022,6/16/15,Bf Plastic (med),16,pre,1:20,1,7,77,0.090909091,NH
GOPR1022,6/16/15,Bf Plastic (med),17,pre,1:25,4,2,68,0.029411765,NH
GOPR1022,6/16/15,Bf Plastic (med),18,pre,1:30,1,4,72,0.055555556,NH
GOPR1022,6/16/15,Bf Plastic (med),19,pre,1:35,1,5,83,0.060240964,NH
GOPR1022,6/16/15,Bf Plastic (med),20,pre,1:40,4,3,78,0.038461538,NH
GOPR1022,6/16/15,Bf Plastic (med),21,pre,1:45,1,4,88,0.045454545,NH
GOPR1022,6/16/15,Bf Plastic (med),22,pre,1:50,3,2,59,0.033898305,NH
GOPR1022,6/16/15,Bf Plastic (med),23,pre,1:55,3,5,61,0.081967213,NH
GOPR1022,6/16/15,Bf Plastic (med),24,pre,2:00,2,1,68,0.014705882,NH
GOPR1022,6/16/15,Bf Plastic (med),25,post,2:05,4,4,84,0.047619048,NH
GOPR1022,6/16/15,Bf Plastic (med),26,post,2:10,1,3,71,0.042253521,NH
GOPR1022,6/16/15,Bf Plastic (med),27,post,2:15,4,2,73,0.02739726,NH
GOPR1022,6/16/15,Bf Plastic (med),28,post,2:20,4,5,82,0.06097561,NH
GOPR1022,6/16/15,Bf Plastic (med),29,post,2:25,1,6,77,0.077922078,NH
GOPR1022,6/16/15,Bf Plastic (med),30,post,2:30,1,6,74,0.081081081,NH
GOPR1022,6/16/15,Bf Plastic (med),31,post,2:35,2,4,66,0.060606061,NH
GOPR1022,6/16/15,Bf Plastic (med),32,post,2:40,1,7,46,0.152173913,NH
GOPR1022,6/16/15,Bf Plastic (med),33,post,2:45,2,10,69,0.144927536,NH
GOPR1022,6/16/15,Bf Plastic (med),34,post,2:50,1,2,46,0.043478261,NH
GOPR1022,6/16/15,Bf Plastic (med),35,post,2:55,1,11,58,0.189655172,NH
GOPR1022,6/16/15,Bf Plastic (med),36,post,3:00,2,18,70,0.257142857,NH
GOPR1022,6/16/15,Bf Plastic (med),37,post,3:05,2,30,84,0.357142857,NH
GOPR1022,6/16/15,Bf Plastic (med),38,post,3:10,1,17,67,0.253731343,NH
GOPR1022,6/16/15,Bf Plastic (med),39,post,3:15,1,19,84,0.226190476,NH
GOPR1022,6/16/15,Bf Plastic (med),40,post,3:20,2,9,55,0.163636364,NH
GOPR1022,6/16/15,Bf Plastic (med),41,post,3:25,3,17,102,0.166666667,NH
GOPR1022,6/16/15,Bf Plastic (med),42,post,3:30,2,11,44,0.25,NH
GOPR1022,6/16/15,Bf Plastic (med),43,post,3:35,2,7,44,0.159090909,NH
GOPR1022,6/16/15,Bf Plastic (med),44,post,3:40,3,12,100,0.12,NH
GOPR1022,6/16/15,Bf Plastic (med),45,post,3:45,2,10,58,0.172413793,NH
GOPR1471,7/20/15,Bf Plastic (low),9,pre,0:45,1,2,54,0.037037037,BH
GOPR1471,7/20/15,Bf Plastic (low),10,pre,0:50,4,0,45,0,BH
GOPR1471,7/20/15,Bf Plastic (low),11,pre,0:55,4,1,48,0.020833333,BH
GOPR1471,7/20/15,Bf Plastic (low),12,pre,1:00,1,4,46,0.086956522,BH
GOPR1471,7/20/15,Bf Plastic (low),13,pre,1:05,3,2,45,0.044444444,BH
GOPR1471,7/20/15,Bf Plastic (low),14,pre,1:10,2,1,52,0.019230769,BH
GOPR1471,7/20/15,Bf Plastic (low),15,pre,1:15,4,2,36,0.055555556,BH
GOPR1471,7/20/15,Bf Plastic (low),16,pre,1:20,2,3,49,0.06122449,BH
GOPR1471,7/20/15,Bf Plastic (low),17,pre,1:25,2,0,49,0,BH
GOPR1471,7/20/15,Bf Plastic (low),18,pre,1:30,4,0,40,0,BH
GOPR1471,7/20/15,Bf Plastic (low),19,pre,1:35,3,0,50,0,BH
GOPR1471,7/20/15,Bf Plastic (low),20,pre,1:40,1,2,55,0.036363636,BH
GOPR1471,7/20/15,Bf Plastic (low),21,pre,1:45,1,1,55,0.018181818,BH
GOPR1471,7/20/15,Bf Plastic (low),22,pre,1:50,4,3,41,0.073170732,BH
GOPR1471,7/20/15,Bf Plastic (low),23,pre,1:55,3,2,38,0.052631579,BH
GOPR1471,7/20/15,Bf Plastic (low),24,pre,2:00,2,3,36,0.083333333,BH
GOPR1471,7/20/15,Bf Plastic (low),25,post,2:05,3,1,43,0.023255814,BH
GOPR1471,7/20/15,Bf Plastic (low),26,post,2:10,4,19,73,0.260273973,BH
GOPR1471,7/20/15,Bf Plastic (low),27,post,2:15,1,1,2,0.5,BH
GOPR1471,7/20/15,Bf Plastic (low),28,post,2:20,2,13,27,0.481481481,BH
GOPR1471,7/20/15,Bf Plastic (low),29,post,2:25,2,12,33,0.363636364,BH
GOPR1471,7/20/15,Bf Plastic (low),30,post,2:30,2,7,19,0.368421053,BH
GOPR1471,7/20/15,Bf Plastic (low),31,post,2:35,1,8,42,0.19047619,BH
GOPR1471,7/20/15,Bf Plastic (low),32,post,2:40,2,3,13,0.230769231,BH
GOPR1471,7/20/15,Bf Plastic (low),33,post,2:45,4,2,28,0.071428571,BH
GOPR1471,7/20/15,Bf Plastic (low),34,post,2:50,3,0,51,0,BH
GOPR1471,7/20/15,Bf Plastic (low),35,post,2:55,2,0,35,0,BH
GOPR1471,7/20/15,Bf Plastic (low),36,post,3:00,4,2,25,0.08,BH
GOPR1471,7/20/15,Bf Plastic (low),37,post,3:05,2,2,47,0.042553191,BH
GOPR1471,7/20/15,Bf Plastic (low),38,post,3:10,3,2,46,0.043478261,BH
GOPR1471,7/20/15,Bf Plastic (low),39,post,3:15,2,1,38,0.026315789,BH
GOPR1471,7/20/15,Bf Plastic (low),40,post,3:20,1,0,56,0,BH
GOPR1471,7/20/15,Bf Plastic (low),41,post,3:25,3,0,36,0,BH
GOPR1471,7/20/15,Bf Plastic (low),42,post,3:30,1,1,65,0.015384615,BH
GOPR1471,7/20/15,Bf Plastic (low),43,post,3:35,1,1,56,0.017857143,BH
GOPR1471,7/20/15,Bf Plastic (low),44,post,3:40,3,1,36,0.027777778,BH
GOPR1471,7/20/15,Bf Plastic (low),45,post,3:45,2,1,55,0.018181818,BH
GOPR1474,7/20/15,Bf Plastic (med),9,pre,0:45,1,2,46,0.043478261,BH
GOPR1474,7/20/15,Bf Plastic (med),10,pre,0:50,4,1,48,0.020833333,BH
GOPR1474,7/20/15,Bf Plastic (med),11,pre,0:55,1,0,40,0,BH
GOPR1474,7/20/15,Bf Plastic (med),12,pre,1:00,1,0,51,0,BH
GOPR1474,7/20/15,Bf Plastic (med),13,pre,1:05,2,0,39,0,BH
GOPR1474,7/20/15,Bf Plastic (med),14,pre,1:10,3,1,40,0.025,BH
GOPR1474,7/20/15,Bf Plastic (med),15,pre,1:15,4,1,38,0.026315789,BH
GOPR1474,7/20/15,Bf Plastic (med),16,pre,1:20,2,1,42,0.023809524,BH
GOPR1474,7/20/15,Bf Plastic (med),17,pre,1:25,3,1,31,0.032258065,BH
GOPR1474,7/20/15,Bf Plastic (med),18,pre,1:30,4,7,43,0.162790698,BH
GOPR1474,7/20/15,Bf Plastic (med),19,pre,1:35,1,0,57,0,BH
GOPR1474,7/20/15,Bf Plastic (med),20,pre,1:40,1,1,61,0.016393443,BH
GOPR1474,7/20/15,Bf Plastic (med),21,pre,1:45,1,1,62,0.016129032,BH
GOPR1474,7/20/15,Bf Plastic (med),22,pre,1:50,1,2,59,0.033898305,BH
GOPR1474,7/20/15,Bf Plastic (med),23,pre,1:55,4,2,43,0.046511628,BH
GOPR1474,7/20/15,Bf Plastic (med),24,pre,2:00,4,0,42,0,BH
GOPR1474,7/20/15,Bf Plastic (med),25,post,2:05,2,0,43,0,BH
GOPR1474,7/20/15,Bf Plastic (med),26,post,2:10,4,1,43,0.023255814,BH
GOPR1474,7/20/15,Bf Plastic (med),27,post,2:15,3,1,44,0.022727273,BH
GOPR1474,7/20/15,Bf Plastic (med),28,post,2:20,4,2,42,0.047619048,BH
GOPR1474,7/20/15,Bf Plastic (med),29,post,2:25,3,1,42,0.023809524,BH
GOPR1474,7/20/15,Bf Plastic (med),30,post,2:30,4,3,38,0.078947368,BH
GOPR1474,7/20/15,Bf Plastic (med),31,post,2:35,2,0,56,0,BH
GOPR1474,7/20/15,Bf Plastic (med),32,post,2:40,4,1,40,0.025,BH
GOPR1474,7/20/15,Bf Plastic (med),33,post,2:45,4,0,40,0,BH
GOPR1474,7/20/15,Bf Plastic (med),34,post,2:50,3,2,45,0.044444444,BH
GOPR1474,7/20/15,Bf Plastic (med),35,post,2:55,3,1,52,0.019230769,BH
GOPR1474,7/20/15,Bf Plastic (med),36,post,3:00,4,0,35,0,BH
GOPR1474,7/20/15,Bf Plastic (med),37,post,3:05,2,3,44,0.068181818,BH
GOPR1474,7/20/15,Bf Plastic (med),38,post,3:10,3,4,56,0.071428571,BH
GOPR1474,7/20/15,Bf Plastic (med),39,post,3:15,4,3,46,0.065217391,BH
GOPR1474,7/20/15,Bf Plastic (med),40,post,3:20,2,2,38,0.052631579,BH
GOPR1474,7/20/15,Bf Plastic (med),41,post,3:25,2,3,43,0.069767442,BH
GOPR1474,7/20/15,Bf Plastic (med),42,post,3:30,4,1,23,0.043478261,BH
GOPR1474,7/20/15,Bf Plastic (med),43,post,3:35,2,0,38,0,BH
GOPR1474,7/20/15,Bf Plastic (med),44,post,3:40,4,0,33,0,BH
GOPR1474,7/20/15,Bf Plastic (med),45,post,3:45,3,1,45,0.022222222,BH
GOPR1477,7/20/15,Krill odor (med),9,pre,0:45,2,0,53,0,BH
GOPR1477,7/20/15,Krill odor (med),10,pre,0:50,2,3,50,0.06,BH
GOPR1477,7/20/15,Krill odor (med),11,pre,0:55,1,1,47,0.021276596,BH
GOPR1477,7/20/15,Krill odor (med),12,pre,1:00,1,1,40,0.025,BH
GOPR1477,7/20/15,Krill odor (med),13,pre,1:05,4,2,61,0.032786885,BH
GOPR1477,7/20/15,Krill odor (med),14,pre,1:10,3,1,51,0.019607843,BH
GOPR1477,7/20/15,Krill odor (med),15,pre,1:15,2,0,29,0,BH
GOPR1477,7/20/15,Krill odor (med),16,pre,1:20,2,0,40,0,BH
GOPR1477,7/20/15,Krill odor (med),17,pre,1:25,2,0,35,0,BH
GOPR1477,7/20/15,Krill odor (med),18,pre,1:30,3,0,51,0,BH
GOPR1477,7/20/15,Krill odor (med),19,pre,1:35,3,0,44,0,BH
GOPR1477,7/20/15,Krill odor (med),20,pre,1:40,3,0,50,0,BH
GOPR1477,7/20/15,Krill odor (med),21,pre,1:45,1,0,48,0,BH
GOPR1477,7/20/15,Krill odor (med),22,pre,1:50,2,2,46,0.043478261,BH
GOPR1477,7/20/15,Krill odor (med),23,pre,1:55,4,1,34,0.029411765,BH
GOPR1477,7/20/15,Krill odor (med),24,pre,2:00,2,0,43,0,BH
GOPR1477,7/20/15,Krill odor (med),25,post,2:05,3,0,39,0,BH
GOPR1477,7/20/15,Krill odor (med),26,post,2:10,3,2,46,0.043478261,BH
GOPR1477,7/20/15,Krill odor (med),27,post,2:15,3,9,47,0.191489362,BH
GOPR1477,7/20/15,Krill odor (med),28,post,2:20,3,3,39,0.076923077,BH
GOPR1477,7/20/15,Krill odor (med),29,post,2:25,3,4,33,0.121212121,BH
GOPR1477,7/20/15,Krill odor (med),30,post,2:30,2,4,55,0.072727273,BH
GOPR1477,7/20/15,Krill odor (med),31,post,2:35,4,16,34,0.470588235,BH
GOPR1477,7/20/15,Krill odor (med),32,post,2:40,4,4,7,0.571428571,BH
GOPR1477,7/20/15,Krill odor (med),33,post,2:45,2,36,61,0.590163934,BH
GOPR1477,7/20/15,Krill odor (med),34,post,2:50,2,18,33,0.545454545,BH
GOPR1477,7/20/15,Krill odor (med),35,post,2:55,3,20,49,0.408163265,BH
GOPR1477,7/20/15,Krill odor (med),36,post,3:00,4,7,8,0.875,BH
GOPR1477,7/20/15,Krill odor (med),37,post,3:05,4,2,6,0.333333333,BH
GOPR1477,7/20/15,Krill odor (med),38,post,3:10,2,0,0,0,BH
GOPR1477,7/20/15,Krill odor (med),39,post,3:15,1,13,47,0.276595745,BH
GOPR1477,7/20/15,Krill odor (med),40,post,3:20,2,2,2,1,BH
GOPR1477,7/20/15,Krill odor (med),41,post,3:25,1,21,51,0.411764706,BH
GOPR1477,7/20/15,Krill odor (med),42,post,3:30,3,11,46,0.239130435,BH
GOPR1477,7/20/15,Krill odor (med),43,post,3:35,3,3,20,0.15,BH
GOPR1477,7/20/15,Krill odor (med),44,post,3:40,4,13,38,0.342105263,BH
GOPR1477,7/20/15,Krill odor (med),45,post,3:45,3,3,21,0.142857143,BH
GOPR1493,7/25/15,Clean Plastic (low),9,pre,0:45,4,4,15,0.266666667,BH
GOPR1493,7/25/15,Clean Plastic (low),10,pre,0:50,1,10,79,0.126582278,BH
GOPR1493,7/25/15,Clean Plastic (low),11,pre,0:55,1,13,58,0.224137931,BH
GOPR1493,7/25/15,Clean Plastic (low),12,pre,1:00,3,5,56,0.089285714,BH
GOPR1493,7/25/15,Clean Plastic (low),13,pre,1:05,2,10,20,0.5,BH
GOPR1493,7/25/15,Clean Plastic (low),14,pre,1:10,3,11,57,0.192982456,BH
GOPR1493,7/25/15,Clean Plastic (low),15,pre,1:15,2,12,23,0.52173913,BH
GOPR1493,7/25/15,Clean Plastic (low),16,pre,1:20,3,9,53,0.169811321,BH
